dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
wine-quality-red,./data/numerical_only/balanced,"[[ 0.44834214 -1.71963208 -0.15906119 -0.31132282 -0.20119924 -1.42250019
  -0.56158649  1.1942909   0.64071511  1.25019886 -0.11544087]]","{'alcohol': ['<0.4008290022611618'], 'sulphates': ['>=0.040430786553770304'], 'residual_sugar': ['<1.6042675971984863'], 'density': ['>=-0.059191493317484856']}",{},{},"{'free_sulfur_dioxide': ['<-0.7239259481430054', '>=-3.7246934175491333'], 'sulphates': ['>=0.6102348268032074'], 'residual_sugar': ['<1.7851263284683228'], 'density': ['>= 0.9378892988099691 * alcohol+0.43971323486529135'], 'total_sulfur_dioxide': ['>=-1.7084033489227295']}","{'chlorides': ['<0.6502472460269928'], 'alcohol': ['<0.4163609594106674'], 'sulphates': ['>=0.21261557936668396'], 'residual_sugar': ['<1.6752153635025024'], 'citric_acid': ['<1.6895554065704346'], 'fixed_acidity': ['<2.1719335317611694'], 'density': ['>=-0.33552464842796326'], 'volatile_acidity': ['<0.29092390835285187']}","{'sulphates': ['>=0.040430786553770304'], 'residual_sugar': ['<0.5816230177879333'], 'density': ['>=-0.2880277782678604'], 'alcohol': ['<1.1004936695098877'], 'total_sulfur_dioxide': ['<1.992766797542572', '>=-1.8505128026008606']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.85051346 -0.76993107  0.81659759 -0.63058789 -0.41373646 -1.03997712
  -1.07853893 -1.0423669  -0.78472608 -1.16933729  0.91709887]]","{'alcohol': ['>=0.21309449896216393'], 'sulphates': ['<-0.49068690836429596']}",{},{},"{'free_sulfur_dioxide': ['>=-1.4718832969665527'], 'sulphates': ['<-0.335061714053154', '>=-1.7304452061653137'], 'residual_sugar': ['<0.25916721671819687'], 'alcohol': ['>=0.7987870275974274'], 'total_sulfur_dioxide': ['>=-2.9157888889312744']}","{'sulphates': ['<-0.04430892691016197'], 'residual_sugar': ['<1.0123419761657715'], 'citric_acid': ['>=-0.624379575252533'], 'density': ['<-0.22693003714084625'], 'alcohol': ['>=0.8948771357536316'], 'volatile_acidity': ['<1.346003234386444']}","{'sulphates': ['<-0.002221700269728899', '>=-1.4362652897834778'], 'residual_sugar': ['<0.2040012702345848'], 'citric_acid': ['>=-0.5913025140762329'], 'alcohol': ['>=0.48901960253715515'], 'pH': ['<0.6859148144721985'], 'volatile_acidity': ['<0.8590246737003326'], 'total_sulfur_dioxide': ['<1.4454053044319153']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.06873526  0.62668808 -0.0050098  -0.38227061  0.16011403 -1.03997712
   0.9284529   0.38336994 -1.17348276 -0.22512806 -1.24184785]]","{'alcohol': ['<-0.11544086784124374'], 'residual_sugar': ['<-0.20490112900733948']}",{},{},"{'density': ['<0.49574409425258636'], 'alcohol': ['<-0.6359333395957947', '< -0.5519905757192581 * sulphates+0.6159252974130395'], 'pH': ['<-0.6346996426582336']}","{'chlorides': ['>=-0.2543335482478142'], 'residual_sugar': ['<5.435448527336121'], 'citric_acid': ['<1.7518186569213867'], 'density': ['>=-0.2844473123550415'], 'volatile_acidity': ['<1.241354763507843'], 'total_sulfur_dioxide': ['>=0.9281139075756073']}","{'density': ['>=-2.5617843866348267'], 'alcohol': ['<-0.21625369787216187'], 'residual_sugar': ['<2.5265889167785645']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.61996746 -0.21128341 -1.23742089 -0.5241662  -0.92382579  1.15953054
   1.23254257 -3.1518214   1.22385014  0.95513348  3.35764735]]","{'alcohol': ['>=1.4568355083465576'], 'sulphates': ['>=0.21747002378106117']}",{},{},"{'chlorides': ['<-0.2213902771472931'], 'free_sulfur_dioxide': ['>=-0.4183771312236786'], 'alcohol': ['>=1.619234025478363'], 'sulphates': ['>= 0.45301492115521075 * free_sulfur_dioxide+0.10161550697740754'], 'residual_sugar': ['>=-0.6527590751647949'], 'citric_acid': ['<0.15032534673810005'], 'fixed_acidity': ['>=-3.5202269554138184'], 'density': ['<-1.6677830815315247'], 'volatile_acidity': ['<1.0945554971694946'], 'pH': ['<3.3620119094848633']}","{'free_sulfur_dioxide': ['<1.2073459029197693', '>=0.6716374158859253'], 'alcohol': ['>=0.22617299854755402'], 'sulphates': ['>=0.9217720627784729'], 'density': ['<-0.7264594733715057'], 'volatile_acidity': ['<-0.16805590689182281'], 'total_sulfur_dioxide': ['<1.2483985424041748']}","{'chlorides': ['<-0.3924827426671982'], 'sulphates': ['>=0.13021614030003548'], 'citric_acid': ['<0.9647631049156189'], 'density': ['<-1.2659186124801636'], 'alcohol': ['>=2.153304934501648'], 'pH': ['>=-2.1358208656311035']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266 -0.09955388 -0.46716396 -0.31132282 -0.37122902 -0.37056175
  -0.56158649  0.49467282  1.3534357   0.42401579 -0.86637886]]","{'free_sulfur_dioxide': ['<0.39448439329862595'], 'sulphates': ['<0.5125354081392288', '>=0.09944386407732964'], 'pH': ['<2.066156327724457']}",{},{},"{'free_sulfur_dioxide': ['>=-1.5481047630310059'], 'sulphates': ['>=0.12460681423544884'], 'total_sulfur_dioxide': ['<-0.33747535943984985'], 'density': ['>=-0.31483761966228485'], 'alcohol': ['>=-1.75881826877594'], 'pH': ['<2.029810070991516']}","{'chlorides': ['<1.561634510755539'], 'alcohol': ['<0.1685364693403244'], 'sulphates': ['>=0.14452263712882996'], 'total_sulfur_dioxide': ['<-0.19667889177799225'], 'citric_acid': ['<0.27741773426532745'], 'fixed_acidity': ['<1.3388643860816956'], 'density': ['>=-0.6475066840648651'], 'volatile_acidity': ['<0.5987556874752045'], 'pH': ['>=1.2902559638023376']}","{'sulphates': ['>=0.09228986874222755'], 'alcohol': ['>=-1.5774558186531067'], 'pH': ['<2.0387017726898193', '>=-0.8171224594116211'], 'volatile_acidity': ['<0.8780795037746429'], 'total_sulfur_dioxide': ['<0.19844510406255722']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.87307788  0.34736425 -0.87796766 -0.59511399 -0.52000507  1.73331514
   0.19863769 -0.50175293  0.64071511  0.06993732 -0.67864436]]","{'chlorides': ['<-0.23307982832193375'], 'alcohol': ['<-0.16237449273467064'], 'volatile_acidity': ['>=-0.4347424656152725'], 'total_sulfur_dioxide': ['>=0.10741078481078148']}",{},{},"{'chlorides': ['>=-0.5535650551319122'], 'free_sulfur_dioxide': ['<1.8594650626182556'], 'alcohol': ['<-0.5613304376602173'], 'residual_sugar': ['<-0.14882107079029083'], 'citric_acid': ['>= 0.8816359887772539 * residual_sugar+-0.7678858538793915'], 'fixed_acidity': ['< 1.2822321969083015 * density+0.2582114998272651'], 'density': ['<0.20228241384029388', '>=-0.8061990439891815'], 'volatile_acidity': ['>=0.17761759459972382'], 'total_sulfur_dioxide': ['>=-0.036137426272034645']}","{'chlorides': ['<2.0923238396644592'], 'alcohol': ['<-0.6724230051040649'], 'sulphates': ['>=-0.2849009782075882'], 'citric_acid': ['>=-1.3401218056678772'], 'fixed_acidity': ['<-0.41345351934432983'], 'density': ['>=-1.6677830815315247'], 'volatile_acidity': ['<0.9070684909820557', '>=-0.518539622426033']}","{'free_sulfur_dioxide': ['>=1.4355742931365967'], 'alcohol': ['<-0.6047583520412445'], 'residual_sugar': ['<0.038168057799339294'], 'fixed_acidity': ['<-0.12532446160912514'], 'density': ['>=-0.7581242918968201'], 'volatile_acidity': ['>=0.15183757478371263'], 'total_sulfur_dioxide': ['>=-0.24392321705818176']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.48249695 -1.77549685  1.12470036  0.18531173  0.01133798 -0.46619252
  -0.43995062  0.24026625 -0.59034773  0.1289504   1.19870062]]","{'alcohol': ['>=0.3069617450237274'], 'volatile_acidity': ['<-1.188916802406311'], 'density': ['>=-0.40370039641857147']}",{},{},"{'chlorides': ['<0.27541548013687134'], 'alcohol': ['>=0.15361518412828445'], 'sulphates': ['>=-0.08497199974954128'], 'residual_sugar': ['>= -0.6780910402084245 * sulphates+0.08020374845101881'], 'fixed_acidity': ['>=0.16367332637310028'], 'density': ['<0.47819334268569946'], 'pH': ['<-0.5312385261058807'], 'volatile_acidity': ['<-1.0806788206100464'], 'total_sulfur_dioxide': ['<-0.09100772626698017']}","{'alcohol': ['>=0.07431406155228615'], 'volatile_acidity': ['<-1.1065087914466858'], 'fixed_acidity': ['>=0.7413443922996521']}","{'chlorides': ['<1.9715348482131958'], 'alcohol': ['>=0.21309450268745422'], 'sulphates': ['>=0.09158314764499664'], 'residual_sugar': ['>=-0.07819036580622196'], 'citric_acid': ['>=-0.030523376539349556'], 'fixed_acidity': ['>=0.07502744905650616'], 'density': ['<0.8699989020824432'], 'volatile_acidity': ['<-1.6637673377990723'], 'total_sulfur_dioxide': ['<-0.2924710661172867']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.75817179 -0.82579583  1.12470036 -0.02753165  0.20262147  1.63768437
   1.17172464 -0.28974745  0.51112954  0.66006809  0.91709887]]","{'sulphates': ['>=0.5715484917163849'], 'fixed_acidity': ['<-0.6145391762256622'], 'alcohol': ['>=-0.5378434956073761'], 'total_sulfur_dioxide': ['<1.4910187721252441']}",{},{},"{'chlorides': ['>= 0.4112745556769199 * fixed_acidity+-0.4075590358270918'], 'free_sulfur_dioxide': ['<1.9245766401290894', '>=-0.7677221894264221'], 'sulphates': ['>=-1.4222504496574402'], 'alcohol': ['<1.4803023934364319', '>=0.530414491891861'], 'total_sulfur_dioxide': ['<1.9294664859771729']}","{'free_sulfur_dioxide': ['>=0.10700852051377296'], 'sulphates': ['<0.6895746290683746'], 'residual_sugar': ['<0.5755245983600616'], 'alcohol': ['>=0.4449126124382019'], 'pH': ['<2.7739068269729614']}","{'chlorides': ['>=-1.5838796496391296'], 'free_sulfur_dioxide': ['>=-0.07604625076055527'], 'sulphates': ['>=-1.7468411326408386'], 'residual_sugar': ['<1.7574896216392517'], 'alcohol': ['>=0.053148478269577026'], 'total_sulfur_dioxide': ['<1.809004783630371']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.24109439 -1.88722638  0.76524713 -0.66606179 -0.6475274   0.20322286
  -0.50076856 -1.45577758 -0.13679827  0.18796348  0.72936437]]","{'chlorides': ['<-0.264960415661335'], 'alcohol': ['<1.1517670154571533'], 'sulphates': ['>=-0.195621520280838'], 'residual_sugar': ['<-0.4886923134326935'], 'density': ['<-0.8250612914562225'], 'pH': ['<0.05758007662370801']}",{},{},"{'chlorides': ['<0.05384542141109705', '< -1.051560955278319 * citric_acid+0.9211521038676942'], 'alcohol': ['>=-0.1356140896677971'], 'residual_sugar': ['>= -1.1017170654314545 * fixed_acidity+-1.7723742785210013'], 'fixed_acidity': ['>=-0.9003680944442749'], 'density': ['<-0.5950353145599365'], 'volatile_acidity': ['<-1.7338555455207825', '< 1.9765502695030226 * sulphates+-1.516985391867051'], 'pH': ['<0.6795907914638519']}","{'free_sulfur_dioxide': ['>=-0.9371747672557831'], 'sulphates': ['>=-0.6031360626220703'], 'fixed_acidity': ['>=-1.0965992212295532'], 'density': ['<-1.1724866032600403'], 'volatile_acidity': ['<-0.7208646535873413'], 'pH': ['<0.12270913645625114', '>=-0.5205501317977905']}","{'chlorides': ['<0.2723526656627655'], 'sulphates': ['>=-0.32107554376125336'], 'total_sulfur_dioxide': ['<0.7673299908638'], 'citric_acid': ['<1.2529711723327637'], 'density': ['<-1.0185163021087646'], 'alcohol': ['>=-0.37208764255046844'], 'volatile_acidity': ['<-0.9666731357574463'], 'pH': ['<1.3433530926704407']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.1603431   0.40322901 -0.87796766 -0.66606179 -0.8388109  -0.37056175
  -0.62240443 -1.95399045  1.54781404 -0.87427191  1.57416962]]","{'density': ['<-1.6730831861495972'], 'sulphates': ['<-0.7857522666454315'], 'total_sulfur_dioxide': ['>=-1.0025165379047394']}",{},{},"{'free_sulfur_dioxide': ['>=-1.3280954360961914'], 'sulphates': ['>=-1.1737834811210632'], 'total_sulfur_dioxide': ['<1.2801052927970886'], 'residual_sugar': ['<1.0817098021507263'], 'alcohol': ['< -1.0001064344282675 * sulphates+1.589791333027756', '>=0.7265267670154572'], 'volatile_acidity': ['<1.3529300093650818', '>=-2.655366897583008'], 'pH': ['<3.495750904083252', '>=0.1136910729110241']}",{},"{'free_sulfur_dioxide': ['>=-1.333186149597168'], 'sulphates': ['<-0.23593738675117493'], 'residual_sugar': ['<1.1066696047782898'], 'alcohol': ['>=0.9291345179080963'], 'total_sulfur_dioxide': ['<0.6022678017616272']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.96541954  0.17976995 -0.15906119 -0.24037503 -0.17994552  0.29885363
   0.35068252  1.24729227 -0.84951886 -0.57920652 -0.30317536]]","{'alcohol': ['<-0.16237449273467064'], 'volatile_acidity': ['>=-0.12748626247048378']}",{},{},"{'alcohol': ['<-0.19978521019220352', '< 0.3119507797412715 * density+-0.30999919647058144'], 'sulphates': ['<-0.5256374776363373'], 'citric_acid': ['>=-0.6528697609901428'], 'density': ['>=0.2279960662126541'], 'volatile_acidity': ['>=-0.2116660475730896']}",{},"{'alcohol': ['<-0.181974358856678'], 'sulphates': ['<-0.36235249042510986'], 'citric_acid': ['>=-1.0423313975334167'], 'density': ['>=0.7537394165992737'], 'volatile_acidity': ['>=-0.10361133888363838']}",{}
maternal,./data/numerical_only/balanced,[[-0.06473208  0.91339632 -0.46549297 -0.61544449 -0.4852155   0.45743429]],"{'HeartRate': ['>=-0.16101686656475067'], 'DiastolicBP': ['<-0.2853640280663967']}",{},{},"{'DiastolicBP': ['<0.2524310052394867'], 'BS': ['<0.03405685909092426'], 'SystolicBP': ['>=0.3756745159626007']}","{'DiastolicBP': ['<0.11091963946819305'], 'SystolicBP': ['<2.0006580352783203', '>=0.6415808945894241'], 'BS': ['<-0.2964804619550705'], 'Age': ['<1.1975435614585876']}","{'DiastolicBP': ['<0.18103358894586563'], 'SystolicBP': ['<1.4047079682350159', '>=0.3897401839494705'], 'BodyTemp': ['>=-2.6826066970825195'], 'BS': ['<-0.08375398069620132'], 'Age': ['>=-2.424421489238739']}",{}
maternal,./data/numerical_only/balanced,[[ 0.67778301 -0.17386537 -0.46549297 -0.25091417 -0.4852155   0.70481475]],"{'HeartRate': ['>=0.14820871129631996'], 'SystolicBP': ['>=-0.44568078964948654']}",{},{},"{'HeartRate': ['>= -0.4903721516194526 * SystolicBP+0.168163469433242'], 'BS': ['<-0.0510562751442194', '< -0.5769384683402862 * DiastolicBP+-0.10947487097628372'], 'Age': ['>=-0.08036945760250092']}","{'DiastolicBP': ['<-0.04573856294155121'], 'SystolicBP': ['<2.0006580352783203', '>=-0.44568078964948654'], 'HeartRate': ['>=-0.22286198660731316'], 'BS': ['<0.38701388984918594']}","{'DiastolicBP': ['<0.2367701232433319'], 'SystolicBP': ['<1.1863415837287903', '>=-1.7408782243728638'], 'HeartRate': ['>=0.29284974932670593'], 'BS': ['<0.22777283936738968'], 'Age': ['>=0.11694462597370148']}",{}
maternal,./data/numerical_only/balanced,[[-0.51024114  0.36976548 -0.10523509 -0.22053665 -0.4852155  -0.53208757]],{},{},{},"{'DiastolicBP': ['>=-0.2030193731188774'], 'BS': ['<0.0938783697783947', '>=-0.6133494973182678'], 'SystolicBP': ['<0.48657916486263275']}","{'DiastolicBP': ['>=-0.4132934510707855'], 'SystolicBP': ['<0.4022730439901352', '>=-0.44568078964948654'], 'BS': ['<-0.20421768724918365'], 'Age': ['<0.9376632869243622']}","{'BS': ['<0.21425137668848038', '>=-0.6002557277679443'], 'SystolicBP': ['<0.6651836335659027'], 'BodyTemp': ['<-0.0915214829146862']}",{}
maternal,./data/numerical_only/balanced,[[ 0.15802244  0.36976548  0.97553854 -0.55468943 -0.4852155  -0.53208757]],{'SystolicBP': ['<0.913396343588829']},{},{},"{'DiastolicBP': ['>=0.6139056384563446'], 'SystolicBP': ['<0.7328777015209198'], 'BodyTemp': ['<0.9399519264698029'], 'HeartRate': ['>=-1.1505387425422668'], 'BS': ['<0.1570630744099617']}","{'DiastolicBP': ['>=-0.40447866916656494'], 'SystolicBP': ['<0.37427133321762085', '>=-0.7457022070884705'], 'BS': ['<0.23512624949216843'], 'Age': ['<0.5177701115608215']}","{'BS': ['<0.1380891278386116', '>=-2.1001906394958496'], 'SystolicBP': ['<0.8698755502700806', '>=-1.0757917761802673'], 'BodyTemp': ['<0.518350750207901']}",{}
maternal,./data/numerical_only/balanced,[[ 1.49454961  1.45702716  1.33579642  2.51344071 -0.4852155  -1.76898989]],"{'BS': ['>=1.146452009677887'], 'Age': ['<2.051435887813568']}",{},{},"{'BS': ['>=-0.5923994779586792'], 'SystolicBP': ['>=1.1122099161148071']}","{'BS': ['>=1.105888992547989'], 'BodyTemp': ['<0.6091094762086868'], 'Age': ['<1.7338719964027405', '>=1.4159151315689087']}","{'HeartRate': ['<-0.030873719602823257'], 'BS': ['>=1.1457931399345398']}",{}
maternal,./data/numerical_only/balanced,[[-0.73299567 -0.71749621  0.97553854 -0.37242428 -0.4852155   1.69433661]],{'Age': ['<-0.21323509886860847']},{},{},"{'BS': ['<0.1694248542189598'], 'SystolicBP': ['<0.7394344508647919'], 'Age': ['<-0.2142120972275734']}","{'DiastolicBP': ['>=0.30839021503925323'], 'BS': ['<0.019839851185679436'], 'SystolicBP': ['<0.7720338106155396']}","{'SystolicBP': ['<0.5629508346319199'], 'BodyTemp': ['<0.028580600395798683'], 'HeartRate': ['>=-0.675146758556366'], 'BS': ['<0.3799569755792618'], 'Age': ['<0.6608124375343323']}",{}
maternal,./data/numerical_only/balanced,[[-0.65874416 -1.26112705 -1.18600873 -0.55468943 -0.4852155   1.44695615]],{'Age': ['<-0.10185783728957176']},{},{},"{'BS': ['<-0.36805444955825806', '>=-1.5612901449203491'], 'BodyTemp': ['<-0.4679619073867798', '>=-0.49063293635845184'], 'Age': ['<-0.2233603149652481']}","{'SystolicBP': ['<-0.037957653403282166'], 'HeartRate': ['>=-0.7794680595397949'], 'BS': ['<0.2773512005805969'], 'Age': ['<0.37015044689178467']}","{'SystolicBP': ['<0.35422737896442413'], 'BodyTemp': ['<-0.04032048676162958'], 'BS': ['<0.5918932855129242'], 'Age': ['<0.5292799919843674']}",{}
maternal,./data/numerical_only/balanced,[[ 1.86580715  0.36976548  0.97553854 -0.55468943 -0.4852155   0.21005383]],"{'HeartRate': ['<0.3955891728401184'], 'BS': ['<0.38701388984918594'], 'SystolicBP': ['<0.913396343588829']}",{},{},"{'DiastolicBP': ['>=0.2713981419801712'], 'SystolicBP': ['<0.6192677021026611'], 'BodyTemp': ['<0.24433448910713196'], 'BS': ['<-0.05964292399585247']}","{'DiastolicBP': ['>=-0.07838299125432968'], 'SystolicBP': ['<0.4597795456647873'], 'HeartRate': ['<1.3621479272842407'], 'BS': ['<-0.20539013296365738'], 'Age': ['>=-0.7329956591129303']}","{'DiastolicBP': ['>=-0.01906101405620575'], 'BS': ['<0.06586918234825134'], 'SystolicBP': ['<0.866700142621994', '>=-2.5226340293884277']}",{}
maternal,./data/numerical_only/balanced,[[-1.32700774 -1.26112705 -1.18600873 -0.37242428  2.43298447 -1.0268485 ]],"{'HeartRate': ['<-0.7176229059696198'], 'SystolicBP': ['<-1.125219315290451']}",{},{},"{'BodyTemp': ['>=2.1157889366149902'], 'HeartRate': ['<-0.010437456890940666'], 'BS': ['>=-0.4135436862707138'], 'Age': ['>=-2.18735671043396']}","{'SystolicBP': ['<0.9118897616863251'], 'BodyTemp': ['>=-0.12044049985706806'], 'HeartRate': ['<-0.6202631890773773'], 'BS': ['<-0.009838194819167256', '>=-0.46355684101581573'], 'Age': ['<-1.275265097618103']}","{'DiastolicBP': ['<1.1556675136089325'], 'BodyTemp': ['>=2.3743256330490112'], 'HeartRate': ['<-0.12949442118406296'], 'BS': ['>=-0.5395006537437439'], 'Age': ['<1.235022783279419']}",{}
maternal,./data/numerical_only/balanced,[[-0.9557502  -1.26112705 -0.82575085 -0.37242428  3.16253447 -0.90315826]],"{'HeartRate': ['<-0.7176229059696198'], 'SystolicBP': ['<-1.125219315290451']}",{},{},"{'HeartRate': ['<0.4601231962442398'], 'SystolicBP': ['<-1.125219315290451'], 'BodyTemp': ['>=2.1784292459487915']}","{'SystolicBP': ['<1.4551374912261963'], 'BodyTemp': ['>=2.172112226486206'], 'HeartRate': ['<-0.8355390727519989'], 'BS': ['<0.068758025765419'], 'Age': ['<-0.027606328949332237']}","{'SystolicBP': ['<-0.09424277674406767'], 'BodyTemp': ['>=2.797759532928467'], 'HeartRate': ['<0.43283815681934357'], 'BS': ['>=-0.8538667559623718'], 'Age': ['<1.1604177951812744']}",{}
maternal,./data/numerical_only/balanced,[[-0.06473208 -1.26112705 -0.46549297  0.69078914  0.97388449  0.70481475]],"{'BS': ['>=0.23512624949216843'], 'BodyTemp': ['>=0.24433448910713196']}",{},{},{'BS': ['>=0.11787774041295052']},"{'BS': ['>=0.08426026254892349'], 'BodyTemp': ['>=0.45987747609615326']}","{'BS': ['>=-0.026632213033735752'], 'BodyTemp': ['>=-0.6323174834251404'], 'Age': ['<1.3909235000610352']}",{}
maternal,./data/numerical_only/balanced,[[ 0.75203452  0.36976548  1.33579642  0.69078914 -0.4852155   0.70481475]],{'BS': ['>=0.38701388984918594']},{},{},"{'HeartRate': ['>= 0.9039416642436345 * Age+-1.7533935712946676'], 'BS': ['>=0.3874509632587433']}","{'DiastolicBP': ['>=0.795409619808197'], 'SystolicBP': ['<1.049304038286209'], 'BodyTemp': ['<0.6091094762086868'], 'HeartRate': ['>=-0.16101686656475067'], 'Age': ['<0.7749375402927399']}","{'HeartRate': ['>=-0.9760377705097198'], 'BS': ['>=0.40877531468868256'], 'Age': ['>=-2.2241772413253784']}",{}
maternal,./data/numerical_only/balanced,[[ 0.15802244  1.45702716  0.97553854  2.81721597 -0.4852155   1.69433661]],{},{},{},"{'BS': ['>=0.3995896577835083'], 'SystolicBP': ['>= -1.4297333682532136 * HeartRate+0.1795844130100891'], 'BodyTemp': ['<0.9738845527172089']}","{'BS': ['>=0.4877788573503494'], 'Age': ['<0.8957192003726959']}","{'BS': ['>=0.09627796337008476'], 'Age': ['>=-1.2233725786209106']}",{}
maternal,./data/numerical_only/balanced,[[-0.80724718  0.36976548  0.25502279 -0.52431191 -0.4852155  -0.53208757]],{'BS': ['>=-0.6306332349777222']},{},{},"{'DiastolicBP': ['>=0.12988056987524033'], 'SystolicBP': ['<0.913396343588829'], 'BodyTemp': ['<0.18549981713294983'], 'HeartRate': ['>=-1.397919237613678'], 'BS': ['>=-0.8329867720603943']}","{'DiastolicBP': ['>=-0.02409388218075037'], 'SystolicBP': ['<0.8846860229969025'], 'HeartRate': ['<0.3615993857383728', '>=-1.046905517578125'], 'BS': ['<0.23512624949216843']}","{'DiastolicBP': ['>=-0.39443349838256836'], 'SystolicBP': ['<0.49832218885421753'], 'BodyTemp': ['<-0.16084910184144974'], 'BS': ['<0.10140592604875565', '>=-0.9335431754589081']}",{}
maternal,./data/numerical_only/balanced,[[ 1.49454961  1.45702716  1.33579642  2.51344071 -0.4852155  -1.76898989]],"{'BS': ['>=1.146452009677887'], 'Age': ['<2.051435887813568']}",{},{},"{'BS': ['>=-0.5923994779586792'], 'SystolicBP': ['>=1.1122099161148071']}","{'DiastolicBP': ['>=0.9343253672122955'], 'BS': ['>=2.051681637763977'], 'Age': ['>=1.4077420234680176']}",{'BS': ['>=1.2955675721168518']},{}
maternal,./data/numerical_only/balanced,[[-0.36173812  0.36976548  1.6960543  -0.58506696 -0.4852155  -1.76898989]],"{'DiastolicBP': ['>=0.795409619808197'], 'SystolicBP': ['<0.913396343588829'], 'HeartRate': ['<-1.397919237613678'], 'BS': ['>=-0.6913883090019226']}",{},{},"{'DiastolicBP': ['>=0.981886088848114'], 'SystolicBP': ['<0.6943795680999756'], 'HeartRate': ['< 3.598040433912252 * BS+0.6389788208899534'], 'Age': ['<-0.05504710599780083']}","{'DiastolicBP': ['>=0.8687335252761841'], 'SystolicBP': ['<0.40286698937416077', '>=-0.7576269507408142'], 'HeartRate': ['<-1.266826093196869'], 'BS': ['<0.2514428049325943']}","{'DiastolicBP': ['>=1.1344868540763855'], 'SystolicBP': ['<1.2607595920562744'], 'BodyTemp': ['>=-1.252750039100647'], 'HeartRate': ['<-1.5542925596237183'], 'BS': ['<-0.12615865468978882'], 'Age': ['<-0.027606328949332237']}",{}
maternal,./data/numerical_only/balanced,[[-0.65874416 -2.07657332 -1.90652448 -0.2812917  -0.4852155  -1.76898989]],{},{},{},"{'SystolicBP': ['<0.3471142053604126'], 'BodyTemp': ['<0.6580427289009094'], 'HeartRate': ['<0.6819091439247131'], 'BS': ['<-0.06864901632070541']}","{'DiastolicBP': ['<0.9721844494342804'], 'SystolicBP': ['<-0.037957653403282166'], 'HeartRate': ['<0.3314215987920761'], 'BS': ['<0.21380363404750824']}","{'DiastolicBP': ['<0.4316169023513794'], 'SystolicBP': ['<0.6356107890605927'], 'BodyTemp': ['<1.7307868599891663'], 'HeartRate': ['<-0.6382531523704529'], 'BS': ['<0.3487880975008011']}",{}
maternal,./data/numerical_only/balanced,[[ 1.86580715  0.36976548  0.97553854 -0.58506696 -0.4852155  -1.0268485 ]],{'SystolicBP': ['<0.913396343588829']},{},{},"{'BS': ['<0.22191862761974335', '< -1.769500825718284 * SystolicBP+0.8980292120674223'], 'Age': ['>=0.8994767963886261']}","{'DiastolicBP': ['>=-0.39550425112247467'], 'SystolicBP': ['<0.8605896532535553'], 'BodyTemp': ['<0.6091094762086868'], 'HeartRate': ['<-0.22286198660731316'], 'BS': ['<0.3477063477039337']}","{'DiastolicBP': ['>=-0.04510411247611046'], 'SystolicBP': ['<0.8177521228790283'], 'BS': ['<0.15796805173158646'], 'Age': ['>=-0.005545981228351593']}",{}
maternal,./data/numerical_only/balanced,[[-0.80724718  0.36976548  0.61528066  0.08323862 -0.4852155  -1.76898989]],"{'DiastolicBP': ['<0.795409619808197'], 'HeartRate': ['<-1.397919237613678']}",{},{},"{'DiastolicBP': ['< -2.243275601049907 * Age+0.6523913009738002', '>= -7.066867528812632 * SystolicBP+-1.3583105933706066'], 'BS': ['<0.08760948479175568', '>=-0.18659255653619766'], 'SystolicBP': ['<1.1852117478847504']}","{'DiastolicBP': ['>=0.43515174090862274'], 'SystolicBP': ['<0.8902810513973236', '>=-0.5737457424402237'], 'HeartRate': ['<-0.40600986778736115'], 'BS': ['<0.32995790243148804', '>=0.05119206942617893']}","{'DiastolicBP': ['>=0.48705756664276123'], 'SystolicBP': ['<0.9759804010391235'], 'BodyTemp': ['>=-0.9263767302036285'], 'HeartRate': ['<-0.5156529098749161'], 'BS': ['<0.5101488679647446', '>=-0.2318432480096817']}",{}
maternal,./data/numerical_only/balanced,[[-1.0300017  -2.34838874 -1.90652448 -0.37242428  0.97388449 -0.53208757]],"{'HeartRate': ['<-0.16101686656475067'], 'BS': ['>=-0.4483680874109268'], 'BodyTemp': ['>=0.9738844782114029']}",{},{},"{'BS': ['>=-0.9673174917697906'], 'BodyTemp': ['<1.3516356348991394']}","{'DiastolicBP': ['<-1.2213589549064636'], 'SystolicBP': ['<1.4326918721199036'], 'BodyTemp': ['<1.6018677353858948', '>=0.7384686172008514'], 'BS': ['<0.07946045696735382']}","{'DiastolicBP': ['<-0.31056517362594604'], 'SystolicBP': ['<-0.6594448685646057'], 'BodyTemp': ['<1.5508460998535156'], 'BS': ['<0.1338314451277256']}",{}
