dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
wine-quality-red,./data/numerical_only/balanced,"[[ 1.82721521 -0.99339013  1.12470036  0.5400507  -0.37122902 -0.56182328
  -0.28790579  1.8833087   0.05758008  1.48625117  0.54162988]]","{'sulphates': ['>=1.2206923365592957'], 'alcohol': ['>=-0.25624173879623413'], 'residual_sugar': ['>=0.22078563272953033'], 'volatile_acidity': ['>=-1.0492549240589142'], 'free_sulfur_dioxide': ['>=-0.8965309858322144']}",{},{},"{'sulphates': ['>=0.167450912296772'], 'alcohol': ['>=0.02460706140846014'], 'total_sulfur_dioxide': ['<0.8229158818721771'], 'volatile_acidity': ['<-0.7140662968158722', '>=-1.0792784690856934', '>= 1.1770155923434196 * chlorides+-1.1955178897391723'], 'citric_acid': ['<1.4041072726249695']}",{},"{'chlorides': ['<0.10697972774505615', '>=-0.6187918782234192'], 'sulphates': ['>=-0.4943719059228897'], 'alcohol': ['<1.5202950835227966'], 'residual_sugar': ['<1.8000200986862183'], 'total_sulfur_dioxide': ['<1.127911388874054'], 'volatile_acidity': ['<-0.915896087884903', '>=-1.0620701014995575'], 'free_sulfur_dioxide': ['<1.0638997554779053'], 'density': ['>=-1.6704331636428833']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.13777868  0.01217565  1.0733499  -0.02753165 -0.52000507 -0.94434636
  -0.65281339  1.61830185 -1.23827555 -0.40216729 -1.05411336]]","{'pH': ['<-0.8819152414798737'], 'sulphates': ['<-0.07759536989033222'], 'chlorides': ['<-0.44561703503131866']}",{},{},"{'citric_acid': ['>=0.7909223735332489'], 'sulphates': ['>=-0.45304614305496216'], 'alcohol': ['<-1.0071797370910645']}",{},"{'pH': ['<0.28332380950450897'], 'chlorides': ['<0.2906699478626251'], 'sulphates': ['>=-0.556260734796524'], 'fixed_acidity': ['>=1.0860880017280579'], 'total_sulfur_dioxide': ['<-0.5402367115020752'], 'citric_acid': ['<2.4995157718658447'], 'free_sulfur_dioxide': ['<1.0338281989097595'], 'density': ['>=0.8548709750175476']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.21852997  0.90601191 -1.39147228  0.4691029  -0.07367691 -0.27493098
  -0.40954166  1.30029364  0.3167512  -1.22835037 -0.96024611]]","{'sulphates': ['<-0.7857522666454315'], 'fixed_acidity': ['>=-0.38472700119018555'], 'free_sulfur_dioxide': ['>=-0.3227463662624359'], 'density': ['>=0.25086652487516403']}",{},{},"{'sulphates': ['<-1.172544538974762'], 'alcohol': ['<0.6049902737140656']}",{},"{'volatile_acidity': ['>=-1.976540446281433'], 'sulphates': ['<-0.5185889303684235'], 'alcohol': ['<-0.2623576819896698', '>=-1.3933718800544739']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.88466826 -0.65820153  1.38145268 -0.73700958  0.16011403  0.58574593
  -0.16626992  0.3197683  -1.88620336  0.60105502 -0.49090986]]","{'pH': ['<-1.853806972503662'], 'chlorides': ['>=-0.5731393694877625'], 'sulphates': ['>=-0.2546345889568329'], 'fixed_acidity': ['<2.2868396043777466'], 'total_sulfur_dioxide': ['>=-0.911289632320404'], 'volatile_acidity': ['>=-1.2447815537452698']}",{},{},"{'pH': ['<-1.8291674256324768', '>=-1.950996220111847'], 'sulphates': ['>=-0.12923180870711803'], 'total_sulfur_dioxide': ['<1.4302008748054504'], 'volatile_acidity': ['<0.45909377932548523']}",{},"{'pH': ['<-1.6840888857841492'], 'sulphates': ['>=0.010924248024821281'], 'alcohol': ['<0.1220662035048008'], 'residual_sugar': ['<-0.6305879056453705'], 'fixed_acidity': ['>=0.9496670365333557'], 'volatile_acidity': ['<-0.1517931050620973'], 'density': ['>=-0.49234727025032043']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266 -0.90959298  1.12470036 -0.02753165  0.01133798  2.21146898
   1.81031295 -0.07774197  0.3167512   0.71908117  0.54162988]]",{'total_sulfur_dioxide': ['>=1.7342905402183533']},{},{},"{'alcohol': ['<0.8009744584560394'], 'total_sulfur_dioxide': ['>=1.2173380851745605']}",{},{'total_sulfur_dioxide': ['>=1.10499507188797']},{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.33343606 -1.38444349  0.91929852 -0.59511399 -0.43499018 -0.84871559
  -1.04812997 -1.69958388 -0.39596939 -0.6382196   1.76190411]]","{'sulphates': ['<0.5125354081392288'], 'alcohol': ['>=0.494696244597435'], 'residual_sugar': ['<-0.3467967063188553'], 'total_sulfur_dioxide': ['<-0.6528133749961853'], 'volatile_acidity': ['<-1.0213225185871124'], 'citric_acid': ['<0.9449737071990967', '>=0.6368709802627563']}",{},{},"{'pH': ['<-0.2985834777355194'], 'sulphates': ['<-0.6087130606174469', '>=-0.6562729477882385'], 'alcohol': ['>=1.4369789958000183'], 'residual_sugar': ['>=-0.7342808246612549'], 'total_sulfur_dioxide': ['<-0.9522247612476349'], 'volatile_acidity': ['>=-1.4811325073242188'], 'citric_acid': ['<1.0157755017280579'], 'free_sulfur_dioxide': ['>=-1.0436552166938782'], 'density': ['<-0.8079377710819244']}",{},"{'chlorides': ['>=-0.47444723546504974'], 'alcohol': ['>=1.4012068510055542'], 'fixed_acidity': ['<1.0803256034851074', '>=-0.5164814293384552'], 'total_sulfur_dioxide': ['<-0.7680661082267761'], 'volatile_acidity': ['<-1.121896505355835'], 'citric_acid': ['>=-1.1004764437675476'], 'free_sulfur_dioxide': ['<-0.18092116713523865'], 'density': ['<-0.5900032222270966']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.52835961 -0.21128341 -0.4158135   0.32720732 -0.22245296  0.01196132
  -0.28790579 -0.07774197  0.38154398 -0.87427191  0.07229363]]","{'sulphates': ['<-0.6087130606174469'], 'density': ['>=-0.7031581401824951']}",{},{},"{'volatile_acidity': ['<-0.12748626247048378', '>=-0.489014595746994'], 'sulphates': ['<-0.5275700986385345'], 'density': ['>=-0.6934853792190552']}",{},"{'sulphates': ['<-0.8009423315525055'], 'alcohol': ['<0.9960181415081024'], 'volatile_acidity': ['>=-1.3006463646888733'], 'density': ['>=-0.6167528927326202']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.65485608  0.73841761 -0.15906119 -0.02753165 -0.05242319  0.01196132
   0.19863769  1.353295   -1.62703223  0.36500271  0.54162988]]","{'pH': ['<0.15476924553513527'], 'sulphates': ['>=-0.195621520280838'], 'chlorides': ['<0.12823345139622688'], 'free_sulfur_dioxide': ['>=-0.9921617209911346']}",{},{},"{'pH': ['>=-2.284478545188904'], 'chlorides': ['<-0.021802491508424282'], 'sulphates': ['>=-0.21752327680587769'], 'volatile_acidity': ['<0.8314295411109924', '>=0.06804041750729084'], 'citric_acid': ['<-0.051159823313355446'], 'free_sulfur_dioxide': ['>=-0.0977327972650528']}",{},"{'chlorides': ['<0.2770094946026802'], 'sulphates': ['<0.9316462576389313', '>=-0.36871248483657837'], 'alcohol': ['>=0.1008821614086628'], 'total_sulfur_dioxide': ['<1.1139954924583435', '>=-0.15869588777422905'], 'volatile_acidity': ['<1.7300171852111816'], 'free_sulfur_dioxide': ['>=-0.8005557358264923']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.35600048  0.17976995 -0.98066858 -0.02753165  0.56393475 -0.17930021
  -0.01422508  0.18726488 -0.46076217  0.01092425 -0.77251161]]","{'pH': ['>=-0.49315856397151947'], 'sulphates': ['>=-0.10710190795361996'], 'alcohol': ['>=-1.0071797370910645'], 'fixed_acidity': ['>=-0.38472700119018555'], 'total_sulfur_dioxide': ['>=-0.18147440254688263'], 'volatile_acidity': ['>=0.1518375650048256'], 'free_sulfur_dioxide': ['>=-0.3227463774383068'], 'density': ['>=-0.006190122105181217']}",{},{},"{'sulphates': ['>=-0.018582291435450315'], 'alcohol': ['<-0.26393885910511017'], 'volatile_acidity': ['<0.20770233124494553', '>=-0.6937518417835236'], 'density': ['>=-0.548851877450943']}",{},"{'density': ['>=-1.0377739667892456'], 'fixed_acidity': ['<1.8297030329704285'], 'alcohol': ['<-0.4122195988893509', '>=-1.0546479225158691']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.13777868 -0.49060724  1.17605083  1.39142421  0.41515869 -1.03997712
  -1.017721    0.6642772  -0.20159105  1.01414655  1.01096612]]","{'sulphates': ['>=0.3945092558860779'], 'alcohol': ['<1.0578997135162354'], 'citric_acid': ['<1.5355041027069092'], 'free_sulfur_dioxide': ['<-0.9921617209911346']}",{},{},"{'pH': ['>=-1.715222418308258'], 'alcohol': ['<1.0578997135162354', '>=0.7338681221008301'], 'residual_sugar': ['>=1.0721591114997864'], 'volatile_acidity': ['>=-1.19822758436203'], 'citric_acid': ['<2.010495901107788']}",{},"{'pH': ['>=-1.063701093196869'], 'alcohol': ['>=0.8354986310005188'], 'residual_sugar': ['<2.30908739566803'], 'total_sulfur_dioxide': ['<1.582245647907257'], 'volatile_acidity': ['>=-0.8030655384063721'], 'citric_acid': ['<1.8350085616111755']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.59740303 -0.49060724  0.76524713 -0.24037503 -0.49875135 -0.17930021
  -0.8352672   0.44167145 -0.39596939 -0.52019345 -0.02157362]]","{'chlorides': ['<-0.37122902274131775'], 'sulphates': ['<-0.13660844787955284'], 'alcohol': ['>=-0.7255779802799225'], 'citric_acid': ['<1.2274012565612793', '>=0.0976911187171936'], 'density': ['>=-0.24204621464014053']}",{},{},"{'chlorides': ['<-0.3924827426671982', '>=-0.519504964351654'], 'sulphates': ['<-0.22200383245944977'], 'alcohol': ['<0.07698699459433556'], 'volatile_acidity': ['>=-1.0883602499961853'], 'density': ['>= 0.4609763815612713 * sulphates+0.07719742892740875']}",{},"{'sulphates': ['<-0.31228604912757874'], 'alcohol': ['<0.9648771584033966'], 'volatile_acidity': ['>=-1.0213225185871124'], 'citric_acid': ['>=-0.6442651450634003'], 'density': ['<1.1094887256622314', '>=-0.2234957367181778']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266  2.13503675 -0.87796766 -0.5241662  -0.28621413  0.39448439
   0.28986459 -0.01414033  0.25195842 -0.57920652 -1.1479806 ]]","{'sulphates': ['>=-0.9627915322780609'], 'alcohol': ['<-0.5378434956073761', '>=-1.288781464099884'], 'fixed_acidity': ['>=-0.7294452786445618'], 'total_sulfur_dioxide': ['>=-0.5463820099830627'], 'citric_acid': ['<-0.0306850322522223'], 'density': ['<0.06271165795624256']}",{},{},"{'chlorides': ['>=-0.717339962720871'], 'alcohol': ['<-0.8713764250278473', '>=-1.288781464099884']}",{},"{'volatile_acidity': ['>=-1.3285787105560303'], 'sulphates': ['<1.179938793182373'], 'alcohol': ['<-0.9046341478824615']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.9079665  -0.99339013  0.71389667 -0.16942723 -0.09493063 -0.46619252
   0.44190942  0.77027994 -0.65514052 -0.93328498 -0.86637886]]","{'pH': ['<-0.36357299983501434'], 'sulphates': ['<-0.49068690836429596'], 'volatile_acidity': ['>=-1.0213225185871124'], 'density': ['>=-0.14664375223219395']}",{},{},"{'volatile_acidity': ['<-0.574404388666153'], 'sulphates': ['<0.06820164620876312'], 'alcohol': ['<-0.7212896347045898']}",{},"{'sulphates': ['<0.040430786553770304'], 'alcohol': ['<-0.24728763848543167']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.93053092  1.82778054 -1.28877135 -0.45321841 -0.49875135  1.2551613
  -0.25749682 -1.07416772 -0.07200549 -0.57920652  0.30696175]]","{'sulphates': ['>=-0.7857522666454315'], 'alcohol': ['>=-0.06850724294781685'], 'fixed_acidity': ['<-0.38472700119018555', '>=-1.1890695691108704'], 'volatile_acidity': ['<2.6378196477890015'], 'free_sulfur_dioxide': ['<1.8289458751678467'], 'density': ['<-0.8383116126060486']}",{},{},"{'density': ['<-0.5771142542362213'], 'sulphates': ['<-0.549699991941452', '>=-0.8082787692546844'], 'alcohol': ['<0.5416298806667328', '>=-0.04239095002412796']}",{},"{'total_sulfur_dioxide': ['<1.7437902092933655'], 'alcohol': ['>=0.14976847916841507'], 'density': ['<-0.3065246045589447']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.93053092  0.79428237 -1.28877135 -0.45321841 -0.56251252  0.968269
  -0.13586095 -0.98406539  0.51112954  0.95513348  0.44776263]]","{'pH': ['<0.8674898445606232'], 'density': ['<0.293267622590065'], 'alcohol': ['<1.0578997135162354', '>=-0.4439762383699417']}",{},{},"{'chlorides': ['<-0.5306319296360016'], 'alcohol': ['>=-0.4477512240409851']}",{},"{'sulphates': ['>=-1.066989004611969'], 'alcohol': ['>=-0.4353858530521393'], 'total_sulfur_dioxide': ['<1.3997918963432312'], 'volatile_acidity': ['>=-1.0452657341957092'], 'density': ['<-0.2075953260064125']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.41345352 -1.21684919  0.35444343 -0.02753165 -0.11618435  0.968269
  -0.34872372 -1.6889836  -0.59034773 -0.40216729  1.94963861]]","{'sulphates': ['<0.040430786553770304'], 'residual_sugar': ['<0.07889004237949848', '>=-0.4886923134326935'], 'fixed_acidity': ['>=-0.5570861101150513'], 'total_sulfur_dioxide': ['<0.5787497758865356', '>=-1.0025164783000946'], 'volatile_acidity': ['<0.1378713771700859'], 'free_sulfur_dioxide': ['>=-0.8965309858322144']}",{},{},"{'sulphates': ['<-0.31364767253398895', '>=-0.4068334400653839'], 'alcohol': ['>=1.8538066744804382', '>= 2183987954316488.0 * citric_acid+-3306271979499249.0', '>= 8548950968413748.0 * citric_acid+-5756912545781099.0', '>= 6.532742357033409e+16 * citric_acid+-2.4956224014801068e+16'], 'volatile_acidity': ['>=-1.2712438106536865'], 'citric_acid': ['>=0.1233663521707058'], 'density': ['<-1.6225923895835876']}",{},"{'chlorides': ['>=-0.6045781075954437'], 'sulphates': ['<0.0146835264749825'], 'alcohol': ['>=-0.6317107379436493'], 'fixed_acidity': ['<-0.253635972738266'], 'total_sulfur_dioxide': ['>=-1.0329254865646362'], 'free_sulfur_dioxide': ['<1.7811304926872253', '>=-0.4939381629228592']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.93053092  0.96187667 -0.98066858  0.85931577 -0.43499018 -0.75308482
  -0.9264941  -1.80558662  0.77030067 -0.81525883  2.04350586]]","{'sulphates': ['<-0.4316738247871399'], 'alcohol': ['>=0.9640324711799622'], 'fixed_acidity': ['>=-1.045436978340149'], 'volatile_acidity': ['>=0.8920457363128662'], 'free_sulfur_dioxide': ['>=-1.087792456150055']}",{},{},"{'pH': ['<1.3318381309509277'], 'sulphates': ['<-0.7267391979694366'], 'alcohol': ['>=1.3368940949440002'], 'fixed_acidity': ['>=-1.095708429813385']}",{},"{'pH': ['<1.6158223748207092'], 'sulphates': ['<0.23016398400068283'], 'alcohol': ['>=0.9640324711799622'], 'fixed_acidity': ['>=-1.5337879061698914'], 'total_sulfur_dioxide': ['<0.32145874202251434'], 'volatile_acidity': ['<1.5763891339302063']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.98798397  0.62668808  0.20039205  2.5265889  -0.09493063 -0.84871559
   0.07700182  0.22966597  0.25195842  0.1289504  -0.11544087]]","{'chlorides': ['<0.24512892216444016'], 'sulphates': ['>=-0.4316738247871399'], 'alcohol': ['<0.635497123003006'], 'residual_sugar': ['<2.5620627403259277', '>=1.9944804906845093'], 'total_sulfur_dioxide': ['<0.7307946085929871']}",{},{},"{'pH': ['>=0.16402535885572433'], 'chlorides': ['>=-0.12315816804766655'], 'sulphates': ['>=-0.07478522136807442'], 'alcohol': ['<0.5885635018348694', '>=-0.16076303273439407'], 'residual_sugar': ['<2.7749061584472656', '>=0.007942249067127705'], 'fixed_acidity': ['>=-1.1774158477783203'], 'total_sulfur_dioxide': ['>=-0.2879057824611664'], 'citric_acid': ['<0.24105367809534073']}",{},"{'chlorides': ['<0.010256335139274597', '>=-0.14806493371725082'], 'sulphates': ['>=-0.31364767253398895'], 'alcohol': ['<0.6770483255386353', '>=-0.19140175729990005'], 'residual_sugar': ['>=-0.2171514481306076'], 'total_sulfur_dioxide': ['<0.6838294863700867', '>=-0.174068883061409'], 'volatile_acidity': ['>=-0.005676393862813711'], 'citric_acid': ['>=-0.5621131807565689'], 'density': ['>=0.14346013218164444']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.06873526 -1.16098443  0.76524713 -0.16942723  0.2238752  -1.23123866
  -1.13935687 -0.89396306 -0.26638383 -0.6382196   1.76190411]]","{'sulphates': ['<0.040430786553770304', '>=-0.6677261292934418'], 'chlorides': ['>=-0.45624391734600067'], 'alcohol': ['>=1.0578997135162354'], 'total_sulfur_dioxide': ['<-0.8200626969337463']}",{},{},"{'pH': ['<0.4417087137699127'], 'alcohol': ['>=1.717998445034027', '>= 1.091128354445769 * volatile_acidity+2.373713367504232'], 'total_sulfur_dioxide': ['<-1.1076726913452148'], 'citric_acid': ['<1.4584783911705017'], 'density': ['<-0.156865444034338']}",{},"{'pH': ['<0.3106899857521057'], 'alcohol': ['>=1.2823406457901'], 'total_sulfur_dioxide': ['<-1.0633344054222107'], 'volatile_acidity': ['<-0.4347424656152725'], 'citric_acid': ['>=0.20807143300771713'], 'free_sulfur_dioxide': ['<1.0739452838897705']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.10289006  0.90601191 -1.39147228 -0.63058789 -0.69003485 -0.84871559
  -1.04812997 -2.71721017  1.02947179 -0.75624575  2.32510761]]","{'total_sulfur_dioxide': ['<-0.9416985809803009'], 'sulphates': ['<-0.6677261292934418'], 'alcohol': ['>=0.9640324711799622']}",{},{},"{'pH': ['<1.043905794620514'], 'sulphates': ['<-0.7267391979694366', '>=-1.1927087903022766'], 'alcohol': ['>=2.0539355874061584'], 'fixed_acidity': ['>=-1.1858777403831482'], 'total_sulfur_dioxide': ['>=-1.0808722376823425'], 'volatile_acidity': ['<0.9663476645946503'], 'citric_acid': ['<-1.2502585053443909'], 'free_sulfur_dioxide': ['>=-0.9269613325595856'], 'density': ['<-1.9977166056632996']}",{},"{'sulphates': ['<0.1751827895641327'], 'alcohol': ['>=1.167653501033783'], 'residual_sugar': ['<-0.1224273033440113'], 'citric_acid': ['<-0.6935785710811615'], 'free_sulfur_dioxide': ['<-0.8147187232971191']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.1261883   1.43672718  1.27875175 -0.38227061  0.73396452  2.02020745
   3.2395344   0.08126214 -0.65514052  0.18796348 -1.05411336]]",{'total_sulfur_dioxide': ['>=1.369382917881012']},{},{},{'total_sulfur_dioxide': ['>=1.5738570094108582']},{},"{'volatile_acidity': ['>=-0.2763616740703583'], 'alcohol': ['<-0.40478284657001495']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.56251441  0.06804042 -1.18607043 -0.59511399 -0.81755718 -1.03997712
  -1.017721   -1.34977484  2.64929132 -0.46118037  0.91709887]]","{'sulphates': ['<-0.31364767253398895'], 'chlorides': ['<-0.24370668083429337'], 'free_sulfur_dioxide': ['<-0.6096386909484863'], 'density': ['<-0.21554552763700485']}",{},{},"{'pH': ['>=1.5750951766967773'], 'sulphates': ['<-0.28880006074905396', '>=-0.8447653651237488'], 'chlorides': ['>=-0.8655526638031006'], 'alcohol': ['>=0.09576044231653214'], 'total_sulfur_dioxide': ['>=-1.0214329361915588'], 'citric_acid': ['<-0.8266172111034393', '>=-1.2347182631492615'], 'free_sulfur_dioxide': ['<-0.22711560130119324'], 'density': ['>=-1.4156081080436707']}",{},"{'pH': ['>=0.8308345973491669'], 'sulphates': ['<-0.22512806579470634'], 'chlorides': ['<-0.6841486096382141'], 'fixed_acidity': ['<-1.4476083517074585'], 'volatile_acidity': ['<1.0951807498931885', '>=0.0212720250710845'], 'citric_acid': ['<0.48247671127319336'], 'free_sulfur_dioxide': ['<-0.3792041838169098'], 'density': ['<-0.6826017796993256']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.6432657  -0.43474247 -0.62121535 -0.38227061 -0.20119924 -0.56182328
  -0.56158649 -0.34804896 -0.13679827 -0.87427191 -0.49090986]]","{'sulphates': ['<-0.7857522666454315'], 'fixed_acidity': ['<-0.41345351934432983'], 'alcohol': ['>=-1.2183810472488403']}",{},{},"{'sulphates': ['<-0.7060846388339996'], 'alcohol': ['<0.6730440258979797', '>=-1.2183810472488403'], 'fixed_acidity': ['<-0.1980046033859253'], 'volatile_acidity': ['<-0.015756729524582624', '>=-0.8834822773933411']}",{},"{'sulphates': ['<-0.6017562448978424'], 'alcohol': ['<0.6434257328510284'], 'fixed_acidity': ['<0.78536057472229'], 'volatile_acidity': ['>=-0.7978634536266327'], 'density': ['>=-0.7663731575012207']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.44834214 -1.71963208 -0.15906119 -0.31132282 -0.20119924 -1.42250019
  -0.56158649  1.1942909   0.64071511  1.25019886 -0.11544087]]","{'pH': ['>=0.15476924553513527'], 'sulphates': ['>=0.3945092558860779'], 'alcohol': ['>=-0.16237449273467064'], 'total_sulfur_dioxide': ['>=-0.9416985809803009']}",{},{},"{'sulphates': ['>=0.43959932029247284'], 'residual_sugar': ['>=-0.559640109539032'], 'alcohol': ['<0.02536000683903694', '>=-0.6768157780170441']}",{},"{'pH': ['>=-1.6396724581718445'], 'sulphates': ['>=-0.28717920929193497'], 'chlorides': ['>=-0.5742479264736176'], 'alcohol': ['<0.2561402767896652', '>=-0.14732681214809418'], 'total_sulfur_dioxide': ['<-0.10644195973873138']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.85051346 -0.76993107  0.81659759 -0.63058789 -0.41373646 -1.03997712
  -1.07853893 -1.0423669  -0.78472608 -1.16933729  0.91709887]]","{'chlorides': ['>=-0.4881244897842407'], 'residual_sugar': ['<-0.4886923134326935'], 'alcohol': ['>=0.7762980163097382']}",{},{},"{'pH': ['>=-0.8669630587100983'], 'chlorides': ['>=-0.4938466548919678'], 'sulphates': ['<0.09944386407732964', '>=-1.1761158108711243'], 'alcohol': ['>=0.6659405827522278'], 'residual_sugar': ['>=-0.6701549291610718'], 'total_sulfur_dioxide': ['<-1.0013469755649567'], 'volatile_acidity': ['>= -0.7389475019994861 * sulphates+-1.6705755713042174'], 'free_sulfur_dioxide': ['>=-1.0951486825942993'], 'citric_acid': ['>=0.1944670006632805'], 'density': ['<-0.9522645473480225']}",{},"{'sulphates': ['<-0.42121461033821106'], 'chlorides': ['<-0.22334866225719452'], 'alcohol': ['>=-0.39162494242191315'], 'residual_sugar': ['>=-2.131811261177063'], 'total_sulfur_dioxide': ['<-1.0329254567623138'], 'volatile_acidity': ['<-0.7696012258529663'], 'citric_acid': ['<0.9122052788734436', '>=0.2270369604229927'], 'free_sulfur_dioxide': ['<-0.9319784641265869']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.06873526  0.62668808 -0.0050098  -0.38227061  0.16011403 -1.03997712
   0.9284529   0.38336994 -1.17348276 -0.22512806 -1.24184785]]","{'chlorides': ['<0.16011403128504753'], 'alcohol': ['<-0.9602461159229279'], 'total_sulfur_dioxide': ['>=-0.1662699207663536'], 'volatile_acidity': ['>=0.43116140365600586'], 'density': ['>=0.00706021988298744']}",{},{},"{'free_sulfur_dioxide': ['<-0.8965309858322144', '>=-1.8054184317588806'], 'sulphates': ['>=-0.2546345889568329'], 'alcohol': ['<-0.41624273359775543']}",{},"{'volatile_acidity': ['>=-0.2950805574655533'], 'citric_acid': ['>=-1.4185002446174622'], 'alcohol': ['<-0.1417713351547718']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.61996746 -0.21128341 -1.23742089 -0.5241662  -0.92382579  1.15953054
   1.23254257 -3.1518214   1.22385014  0.95513348  3.35764735]]","{'sulphates': ['>=0.21747002378106117'], 'alcohol': ['>=1.0578997135162354'], 'residual_sugar': ['<-0.3467967063188553'], 'volatile_acidity': ['>=-0.9933901429176331'], 'density': ['<-1.503478765487671']}",{},{},"{'chlorides': ['<0.008681260049343109'], 'sulphates': ['>=-0.5915009081363678'], 'alcohol': ['>=1.06963312625885'], 'volatile_acidity': ['>=-0.6582015454769135'], 'density': ['<-2.2925801277160645']}",{},"{'sulphates': ['>=-0.2807256281375885'], 'chlorides': ['<-0.5628567039966583'], 'alcohol': ['>=1.1929838061332703'], 'total_sulfur_dioxide': ['>=1.0035819113254547'], 'citric_acid': ['<0.3372804522514343'], 'density': ['<-2.531741976737976']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266 -0.09955388 -0.46716396 -0.31132282 -0.37122902 -0.37056175
  -0.56158649  0.49467282  1.3534357   0.42401579 -0.86637886]]","{'chlorides': ['<-0.10555749386548996'], 'sulphates': ['<0.5715484917163849'], 'alcohol': ['<0.09576044231653214'], 'fixed_acidity': ['<-0.327273964881897'], 'citric_acid': ['>=-1.3144466280937195'], 'density': ['<0.5317737758159637', '>=0.3197682946920395']}",{},{},"{'citric_acid': ['>=-0.518514409661293'], 'sulphates': ['>=0.13661443442106247']}",{},"{'sulphates': ['>=0.028804192785173655'], 'chlorides': ['<0.5134381651878357'], 'alcohol': ['<1.4500150084495544'], 'total_sulfur_dioxide': ['<0.6660408973693848'], 'volatile_acidity': ['<0.4711596965789795']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.87307788  0.34736425 -0.87796766 -0.59511399 -0.52000507  1.73331514
   0.19863769 -0.50175293  0.64071511  0.06993732 -0.67864436]]","{'chlorides': ['<-0.10555749386548996'], 'sulphates': ['>=-0.6677261292934418'], 'alcohol': ['<0.16616087779402733'], 'fixed_acidity': ['<-0.6719922423362732'], 'residual_sugar': ['<-0.20490112900733948'], 'free_sulfur_dioxide': ['>=1.3507920503616333'], 'citric_acid': ['<0.1233663521707058'], 'density': ['<0.0892123393714428', '>=-0.7190585434436798']}",{},{},"{'volatile_acidity': ['>=0.13188586384058'], 'alcohol': ['<-0.4287380427122116']}",{},"{'alcohol': ['<-0.4370142072439194'], 'fixed_acidity': ['<2.0170767307281494'], 'total_sulfur_dioxide': ['>=-1.3166706562042236']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.48249695 -1.77549685  1.12470036  0.18531173  0.01133798 -0.46619252
  -0.43995062  0.24026625 -0.59034773  0.1289504   1.19870062]]","{'sulphates': ['<0.3945092558860779'], 'alcohol': ['>=0.4008290022611618'], 'citric_acid': ['<1.2274012565612793', '>=1.0476747155189514'], 'free_sulfur_dioxide': ['<-0.2749309837818146']}",{},{},"{'free_sulfur_dioxide': ['>=-1.006874144077301'], 'sulphates': ['>=0.1040293388068676'], 'alcohol': ['>=1.1041991114616394']}",{},"{'pH': ['<0.478733167052269'], 'sulphates': ['>=-0.33784957230091095'], 'alcohol': ['>=1.0258466601371765'], 'residual_sugar': ['>=-0.06300554517656565'], 'total_sulfur_dioxide': ['<0.2594556286931038'], 'volatile_acidity': ['<-0.8537282049655914'], 'citric_acid': ['>=0.6368709802627563']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.75817179 -0.82579583  1.12470036 -0.02753165  0.20262147  1.63768437
   1.17172464 -0.28974745  0.51112954  0.66006809  0.91709887]]","{'volatile_acidity': ['>=-1.2727139592170715'], 'total_sulfur_dioxide': ['>=1.0957022309303284']}",{},{},"{'total_sulfur_dioxide': ['<1.218039870262146', '>=1.1565201878547668'], 'alcohol': ['>=0.5858027040958405'], 'density': ['<-0.08397742547094822']}",{},"{'volatile_acidity': ['<0.0614149384200573'], 'alcohol': ['>=0.47472383081912994'], 'density': ['<0.03356090374290943']}",{}
